sample,DGCCA_16,DGCCA_28,DGCCA_31,DGCCA_38,DGCCA_71,DGCCA_82,DGCCA_88
TCGA-E2-A10E-01,-0.003744497,0.048861198,0.04597575,0.03982942,-0.04486554,-0.021913646,0.013617606
TCGA-E2-A10F-01,0.012723054,-0.008256943,0.027283017,-0.019018814,-0.022039399,-0.0098252185,-0.0012483383
TCGA-E2-A14N-01,-0.038968194,0.009021472,-0.0057027703,-0.013830251,-0.016068667,-0.0020372607,-0.022833455
TCGA-E2-A14O-01,-0.01757737,0.029775076,0.01290335,-0.017473657,-0.0010426072,0.010225683,-0.027435165
TCGA-E2-A14P-01,-0.0029788865,-0.047950983,0.013352575,-0.026381489,0.024185596,0.00048514642,0.0021880474
TCGA-E2-A14Q-01,-0.034566723,-0.036489677,0.010382884,0.029344345,-0.032859717,-0.0066482276,0.032975703
TCGA-E2-A14R-01,-0.060565274,-0.0065965233,-0.011799658,0.029565018,0.035694905,0.0008404236,-0.031134639
TCGA-E2-A14S-01,-0.013011,-0.029956518,0.01091661,-0.0009364523,0.002710619,-0.01960123,0.00767562
TCGA-E2-A14T-01,0.012767981,-0.010477059,-0.016993532,-0.00317819,-0.016271044,-0.008901729,0.029069524
TCGA-E2-A14U-01,0.0005808114,0.0002587079,-0.01126604,0.0041860417,-0.045450214,0.015567764,0.0043542124
TCGA-E2-A14V-01,-0.0030447943,-0.005310852,-0.020411873,0.003207242,-0.00905222,0.01148815,0.036416054
TCGA-E2-A14W-01,-0.0051590702,0.033311207,0.028487513,0.0571634,-0.020348787,0.028379386,-0.0006780918
TCGA-E2-A14X-01,-0.028901566,-0.0054626567,0.011446035,0.005014402,-0.038313843,0.018267669,0.012726584
TCGA-E2-A14Y-01,0.009554183,-0.019995816,-0.008712895,-0.03219695,-0.03142575,-0.004212453,-0.016493715
TCGA-E2-A14Z-01,0.012027135,0.04268015,-0.06391006,0.045653924,0.011889491,-0.0061848806,-0.049822953
TCGA-E2-A150-01,-0.01002472,0.0017831214,-0.021448543,-0.025580674,-0.025309019,0.015548016,0.013595112
TCGA-E2-A152-01,-0.003069717,-0.014460729,0.0310584,-0.024045698,-0.0002588071,0.024412949,-0.012821267
TCGA-E2-A153-01,-0.009446982,-0.034152076,0.04224326,0.03254123,0.006634443,0.010995898,-0.04460812
TCGA-E2-A153-11,-0.0132498825,-0.031472508,-0.00015135482,0.016494293,0.05102619,-0.036962178,-0.022795599
TCGA-E2-A154-01,0.022282407,0.021758802,0.00077819545,-0.051022377,-0.016157143,0.00215887,-0.01907168
TCGA-E2-A155-01,0.008759769,-0.028035078,0.032841153,-0.002148121,0.012767572,-0.054783855,0.02497277
TCGA-E2-A156-01,0.039333098,0.015687194,0.0016952399,0.0027860217,0.026278524,0.013861965,0.028676668
TCGA-E2-A158-01,-0.02228398,-0.015318649,-0.04016882,0.004247063,-0.023642614,0.0052480986,0.002660973
TCGA-E2-A158-11,-0.045100667,-0.03091317,-0.044056095,-0.010562458,0.016376466,0.010269538,0.00934816
TCGA-E2-A159-01,-0.0076374244,-0.002160946,0.015813287,0.008520887,-0.008493809,-0.019807104,-0.040318765
TCGA-E2-A15A-01,0.016802806,-0.0030933395,0.02181771,0.013476133,-0.011069005,0.009525722,0.0076400973
TCGA-E2-A15A-06,-0.0071491655,-0.0027097063,0.035043843,0.026897052,-0.0068083145,0.0035403045,-0.024040204
TCGA-E2-A15C-01,0.002089858,0.017470129,0.007694253,-0.019842522,0.02395796,-0.016727667,-0.013078241
TCGA-E2-A15D-01,-0.025491107,0.004985461,0.006297607,0.0124622,-0.040121123,0.03575211,0.00043040328
TCGA-E2-A15E-01,0.06136233,-0.02791565,-0.02261671,-0.008710164,-0.027116189,0.039693013,0.047733884
TCGA-E2-A15E-06,-0.021539997,0.019002397,0.020473536,-0.01675696,-0.009220747,-0.023603005,-0.031004643
TCGA-E2-A15F-01,0.020672634,0.022721184,0.03538874,0.007370743,-0.014229724,0.019841513,0.040493578
TCGA-E2-A15G-01,-0.01117881,-0.014028883,0.016099004,0.0019660988,0.0044954703,-0.016583286,0.023406051
TCGA-E2-A15H-01,0.008157023,0.049208365,-0.0013611754,0.01928234,0.013374739,0.0076035224,-0.00397788
TCGA-E2-A15I-01,0.0078455405,0.016105456,0.055972148,-0.0051190415,0.012461922,0.004965104,-0.003706941
TCGA-E2-A15I-11,0.052499,0.0032208208,0.04132636,0.006639022,-0.0054778396,0.0063839257,0.027380956
TCGA-E2-A15J-01,0.065293714,0.005181938,-0.026928771,-0.01657134,-0.0019222278,-0.022272259,0.038851414
TCGA-E2-A15K-01,-0.0031601228,-0.0013892192,0.0055978475,0.021978958,0.007985309,-0.0034798416,0.017130453
TCGA-E2-A15K-06,0.061052207,-0.0005744342,-0.0020778282,0.01874549,-0.00026510283,-0.010904674,-0.007825446
TCGA-E2-A15K-11,0.00655031,-0.03352996,-0.0021023373,-0.009928478,-0.013525829,0.042340763,0.038263965
TCGA-E2-A15L-01,0.024549741,-0.020903613,-0.0047614006,-0.011568044,0.021072712,-0.04071399,0.023566209
TCGA-E2-A15M-01,-0.007244259,0.06932558,-0.023524292,0.041896313,0.0007722918,-0.018638078,-0.036005847
TCGA-E2-A15M-11,-0.009636957,-0.008296559,0.014924362,-0.04390283,-0.0041757366,-0.04005584,0.01737202
TCGA-E2-A15O-01,-0.005574599,-0.004395772,-0.010957709,0.020522239,0.0026307595,-0.013151595,-0.013621261
TCGA-E2-A15P-01,0.035460368,-0.036121562,-0.047605947,-0.0060404115,-0.00940253,-0.0026330291,-0.00027216598
TCGA-E2-A15R-01,-0.01406615,-0.00504609,0.0054768617,0.0030558957,-0.009355288,0.012671013,-0.027683666
TCGA-E2-A15S-01,0.04352227,0.0466803,0.014483636,0.015054003,-0.0036788564,0.0124091,0.007021075
TCGA-E2-A15T-01,-0.032232333,-0.014285592,0.01389157,-0.02938788,0.019171312,0.019475725,0.032302268
TCGA-E2-A1AZ-01,0.032991245,-0.011817042,-0.033056542,0.034370385,0.033747792,-0.005662607,-0.010660801
TCGA-E2-A1B0-01,0.012354248,0.04356883,0.0136568425,0.016589077,0.011652026,-0.025963098,-0.044626262
TCGA-E2-A1B1-01,0.012874106,0.028737636,-0.013810913,0.019525487,0.010653142,-0.011884087,0.008901353
TCGA-E2-A1B4-01,-0.02130994,0.029908158,-0.009550662,0.0003789397,-0.022772528,-0.016474199,-0.018347915
TCGA-E2-A1B5-01,0.009290369,-0.020114265,0.032357287,0.012630954,0.008746546,0.016872767,0.01393886
TCGA-E2-A1B5-11,-0.056124795,-0.026233047,0.002536118,0.0064411648,0.011588674,0.0021191943,-0.02328053
TCGA-E2-A1B6-01,0.0040277108,-0.0007381835,-0.036989298,0.013196612,-0.026307257,0.011146469,-0.04910833
TCGA-E2-A1BC-01,0.03221321,-0.0103892395,-0.00016174512,0.017621709,0.009332967,0.019784832,-0.00059262186
TCGA-E2-A1BC-11,-0.020985369,0.0034278897,0.01682105,0.010639328,0.00063630077,-0.012938711,0.026764581
TCGA-E2-A1BD-01,0.024957856,0.014014127,-0.025627146,-0.0063538468,-0.002859963,0.0013618205,0.0024390714
TCGA-E2-A1IE-01,-0.0045188973,-0.021575108,0.025674721,0.0071933493,0.009269311,0.022566851,-0.017414711
TCGA-E2-A1IF-01,-0.02908411,0.034992356,-0.025164414,-0.037791036,0.0016314232,0.0021303,0.007997712
TCGA-E2-A1IF-11,-0.0123201,-0.013227176,0.018704807,-0.012698259,-0.0053799073,0.007492103,0.0077871485
TCGA-E2-A1IG-01,-0.03489076,0.03225321,-0.017036658,-0.010205213,-0.014793324,-0.010256266,-0.015981542
TCGA-E2-A1IG-11,-0.00905508,0.012562611,-0.03193697,-0.015657285,-0.0049442113,-0.017236339,-0.02631837
TCGA-E2-A1IH-01,0.0153896045,0.016259823,0.027198995,-0.008713215,-0.010108106,0.02270325,0.012855429
TCGA-E2-A1II-01,0.0052377214,0.012759138,0.010896771,0.0033463154,-0.0016076628,0.0016305208,-0.00094965944
TCGA-E2-A1II-11,0.02187429,0.024484612,-0.0071353493,-0.023511898,-0.00024765785,0.010995099,-0.0039173723
TCGA-E2-A1IJ-01,0.0063590333,-0.0232348,-0.001976342,-0.013112358,-0.015007364,-0.009361067,-0.012681813
TCGA-E2-A1IK-01,-0.0070719956,-0.015929166,-0.028561689,-0.010688305,-0.035040513,0.0016073902,-0.0036999478
TCGA-E2-A1IL-01,0.031142043,0.053708375,0.011976084,-0.025414275,-0.008273008,0.017650222,-0.00061774586
TCGA-E2-A1IN-01,0.0006149657,-0.0032973455,-0.010707047,0.022058036,0.015394403,0.013746981,0.040667336
TCGA-E2-A1IO-01,0.041624513,0.024038672,-0.00023875962,-0.003111302,0.013676456,-0.02560005,0.018555786
TCGA-E2-A1IO-11,0.038492776,0.00039542533,0.014518167,-0.01510394,0.004794115,0.0038332024,0.061233375
TCGA-E2-A1IU-01,-0.03968446,-0.018058535,0.007469142,-0.03272561,-0.03986267,-0.01920455,-0.011484431
TCGA-E2-A1L6-01,-0.024027973,0.0009810348,0.014110113,0.01102562,0.00032696282,-0.006711017,0.0041155196
TCGA-E2-A1L7-01,-0.017362002,0.056461934,-0.055144526,-0.015543632,0.0003691598,0.019588353,0.0023938047
TCGA-E2-A1L7-11,-0.024011752,-0.009171326,-0.019879026,0.007158147,0.026252232,0.0320655,-0.019919707
TCGA-E2-A1L8-01,0.009769962,-0.0071125054,-0.012512526,-0.0028102235,-0.008963666,0.0046773106,-0.04459095
TCGA-E2-A1L9-01,0.03020803,-0.019183131,-0.031891763,-0.0029112014,0.0121223675,0.031016704,0.0023632813
TCGA-E2-A1LA-01,-0.024346644,-0.0070672263,-0.021344474,-0.0059067653,-0.0034926971,-0.014383205,-0.00017284081
TCGA-E2-A1LB-01,-0.013089521,0.02110114,-0.019138236,0.027511517,0.0028542615,0.0076398687,-0.02691204
TCGA-E2-A1LB-11,0.031362366,-0.009948236,-0.0026987367,0.016139051,-0.029669201,0.015625615,0.005569677
TCGA-E2-A1LE-01,0.012901388,0.005727517,0.06118623,0.023130367,-4.6142475e-05,0.012986379,0.0055233533
TCGA-E2-A1LG-01,0.028078094,0.018170225,-0.00934183,0.016393106,-0.01803592,-0.00014899726,0.014489065
TCGA-E2-A1LH-01,-0.06386981,-0.063686684,-0.06377233,-0.063635714,-0.06356867,-0.06373154,-0.06370933
TCGA-E2-A1LH-11,-0.06086801,0.08268465,0.031621594,0.057682868,0.27030125,0.013145872,0.065223746
TCGA-E2-A1LI-01,-0.02281924,-0.03710926,-0.01108184,0.022108879,0.096221186,-0.00085875794,0.05307562
TCGA-E2-A1LI-11,0.05041647,0.0007874409,0.013486483,0.14728896,0.013474083,-0.021527043,-0.039167024
TCGA-E2-A1LK-01,0.0066530025,-0.02755731,-0.05032723,0.027133733,0.013879877,-0.0048757186,-0.049990248
TCGA-E2-A1LL-01,-0.0008319548,-0.044087388,0.022511357,-0.02570041,0.014511108,-0.020925576,-0.032877695
TCGA-E2-A1LS-01,0.01677581,-0.07464635,0.010419651,0.18407875,-0.08220372,-0.004948108,-0.025950477
TCGA-E2-A1LS-11,0.008293899,0.016333047,-0.038419537,0.025141826,0.08418637,0.017286586,-0.014748401
TCGA-E2-A2P5-01,-0.011375167,0.041690562,-0.03126488,-0.11359896,0.094836645,0.0012436581,-0.060359485
TCGA-E2-A2P6-01,0.092561975,-0.07383058,0.06720552,-0.031739082,-0.02393861,-0.016646124,-0.023804663
TCGA-E2-A3DX-01,-0.014967523,-0.05638281,0.03930109,-0.08212167,0.097921476,0.010484452,0.051118698
TCGA-E2-A56Z-01,0.0128259165,0.18576635,-0.056278583,0.11999063,0.10805925,0.003142538,-0.049183164
TCGA-E2-A570-01,0.008795352,0.050183352,0.017771028,-0.057105124,0.026211338,-0.0028319163,-0.032478392
TCGA-E2-A572-01,0.11218392,-0.06471461,0.0326863,0.05185129,0.15221174,0.029120978,0.007679808
TCGA-E2-A573-01,-0.013641436,-0.013540842,-0.044891108,0.054998398,-0.16781758,-0.013799595,0.017595705
TCGA-E2-A574-01,-0.015257319,0.016273113,0.011292855,0.047171723,-0.05658666,0.05574736,0.013027695
TCGA-E2-A576-01,-0.02370461,-0.054208864,0.0031291286,-0.013879482,-0.008197565,-0.0415028,0.028371653
TCGA-E2-A9RU-01,-0.011135945,0.04276331,-0.048311166,0.063252255,-0.0078625055,0.0037047106,0.021460595
TCGA-E9-A1N3-01,-0.0046556997,-0.077501744,0.03049353,-0.020805193,0.07542255,0.08550564,0.06527367
TCGA-E9-A1N4-01,-0.033147343,-0.082847185,-0.02672437,-0.083504066,-0.22956172,0.019970758,-0.107529074
TCGA-E9-A1N4-11,0.014772216,-0.0039634844,-0.014445508,-0.06035103,-0.068236746,0.027710844,-0.025099898
TCGA-E9-A1N5-01,0.017206851,0.025374757,-0.0044264477,0.019905254,0.12120091,-0.058951344,0.051431857
TCGA-E9-A1N5-11,0.051435623,0.11563315,-0.033987444,-0.079043195,0.038017593,-0.029794397,0.020747012
TCGA-E9-A1N6-01,0.060797896,-0.033013973,0.015188383,0.12465918,-0.04041948,-0.002790047,-0.0800954
TCGA-E9-A1N6-11,0.00802655,0.15514114,0.015270803,-0.021470794,-0.1960469,-0.0127388965,-0.008267467
TCGA-E9-A1N8-01,0.04286104,-0.14039472,0.02225995,-0.1348298,0.12102393,0.026488109,0.011652274
TCGA-E9-A1N8-11,0.026917975,0.020497235,-0.008807711,-0.13324723,-0.023047917,-0.018363403,0.080035195
TCGA-E9-A1N9-01,-0.044861823,0.10351552,-0.0114038335,-0.038752783,-0.10377754,0.03376941,-0.05523215
TCGA-E9-A1N9-11,0.012951189,0.08411989,-0.063271835,0.08230213,0.023178447,-0.02033674,0.0377924
TCGA-E9-A1NA-01,0.009924308,0.044317797,-0.01877412,0.037498783,0.087515175,0.049296573,0.047388986
TCGA-E9-A1NA-11,-0.032137986,0.04352134,0.065675765,-0.080944456,-0.045721397,0.027499398,-0.0129075805
TCGA-E9-A1NC-01,-0.07467764,0.02180666,-0.03029876,-0.019443782,0.037867244,0.00949681,-0.06738403
TCGA-E9-A1ND-01,0.03791321,-0.0352024,-0.0077333585,0.017151415,-0.12125051,0.012699123,0.13263333
TCGA-E9-A1ND-11,0.0011253888,-0.14234476,-0.024104284,0.091807835,-0.02498269,0.016830603,-0.004424251
TCGA-E9-A1NE-01,0.019784253,-0.027511226,0.03332608,-0.023010978,0.19232374,0.012667735,0.039401628
TCGA-E9-A1NE-11,-0.0063487664,-0.092890255,0.016857285,-0.09278935,-0.051216144,-0.019838547,-0.018696869
TCGA-E9-A1NF-01,0.07662608,-0.12691736,-0.057609454,-0.21245518,-0.191293,-0.014214652,-0.034214746
TCGA-E9-A1NF-11,0.012170929,0.10037741,-0.02718016,-0.033361204,-0.0388146,0.08868696,-0.06882361
TCGA-E9-A1NG-01,-0.007154455,-0.06285688,-0.017577052,-0.0069749667,0.07899923,0.03132123,0.011361837
TCGA-E9-A1NG-11,0.0034125107,-0.030698339,-0.0057952567,-0.016334917,0.048923206,0.017042667,-0.07747134
TCGA-E9-A1NH-01,-0.0006196118,0.007187177,0.072168045,0.051213212,-0.1471898,0.007655937,-0.10048994
TCGA-E9-A1NI-01,0.07112927,0.0508998,-0.043353673,0.08419143,0.12816219,0.003815136,-0.06748493
TCGA-E9-A1QZ-01,-0.0013629916,0.0022184746,0.10550016,0.017677302,0.05326393,0.041384082,0.038090266
TCGA-E9-A1R0-01,-0.10310352,-0.09165731,-0.035069868,0.043550953,0.10760276,-0.0476416,-0.022048233
TCGA-E9-A1R2-01,-0.0035065762,0.0033127735,0.011165677,-0.06425202,0.06287429,-0.06616357,-0.11829727
TCGA-E9-A1R3-01,-0.015479514,0.022624921,0.028693542,0.083825454,-0.10897946,-0.041255217,-0.0035278248
TCGA-E9-A1R4-01,-0.056167964,-0.101275094,0.012957524,0.0478738,0.029679371,-0.015324491,-0.05727797
TCGA-E9-A1R5-01,-0.077977166,0.0897046,-0.009862723,-0.006670276,-0.16842794,0.024735466,-0.08047965
TCGA-E9-A1R6-01,-0.052096944,-0.102461874,-0.038919747,0.010753483,0.14759906,-0.009718457,-0.10320908
TCGA-E9-A1R7-01,0.08293108,-0.0024624488,0.0010256947,-0.015987284,0.021662293,-0.0028354407,-0.0006324798
TCGA-E9-A1R7-11,0.06630193,-0.110972494,0.0046755304,0.018530082,0.037511617,0.036518667,-0.026981654
TCGA-E9-A1RA-01,-0.02222704,0.058971073,-0.00828849,-0.07364667,0.11876662,0.048021365,-0.027267823
TCGA-E9-A1RB-01,0.050893284,-0.020535298,-0.09179353,0.06896297,-0.07849922,-0.05912307,0.051708955
TCGA-E9-A1RB-11,-0.05153293,0.09640054,-0.044105332,0.0033233392,-0.13899796,-0.016989602,0.025116509
TCGA-E9-A1RC-01,-0.0504667,0.028465016,0.008223828,-0.03467389,0.09213808,0.08204393,-0.0056335116
TCGA-E9-A1RC-11,0.03710727,0.11423475,0.013893244,0.14818308,0.005187869,0.06948122,-0.060508773
TCGA-E9-A1RD-01,0.030194659,-0.052823454,0.062197767,0.15158957,-0.031644583,0.004966257,-0.0122115305
TCGA-E9-A1RD-11,-0.035547044,-0.053696267,0.009146615,-0.0053721713,-0.008605067,0.017591704,0.08665599
TCGA-E9-A1RE-01,-0.12353641,-0.043249328,-0.020818634,-0.13596436,-0.089568675,-0.020496523,0.030156903
TCGA-E9-A1RF-01,-0.076263376,0.054448806,-0.03015803,0.0027235618,0.069357,0.031457882,0.0864091
TCGA-E9-A1RF-11,-0.02215674,0.04457936,0.006625549,0.038766038,-0.1504085,-0.0066665853,0.0060950965
TCGA-E9-A1RG-01,-0.023376033,0.10916117,0.013883811,-0.07213838,0.11275654,0.1076979,0.025103636
TCGA-E9-A1RH-01,-0.004745015,-0.118812695,-0.005639477,0.06495954,-0.0038582343,5.3494514e-05,-0.04704176
TCGA-E9-A1RH-11,-0.026645588,-0.07904581,-0.021964971,-0.0919483,0.18144168,0.058224745,-0.06655877
TCGA-E9-A1RI-01,0.02535602,0.104249276,-0.052814562,-0.00892194,-0.030970147,0.01152306,-0.04013025
TCGA-E9-A1RI-11,0.019619757,-0.17112972,-0.0027850342,0.08923246,0.035351217,0.029942505,-0.07053134
TCGA-E9-A226-01,-0.030327495,0.10229755,-0.0051904353,-0.16047284,-0.10790729,0.03729992,0.0141082015
TCGA-E9-A227-01,0.04518827,-0.06544689,0.015670354,-0.033202197,0.03488204,-0.040062957,-0.022588836
TCGA-E9-A228-01,-0.035880033,0.059778903,-0.00033108814,-0.20337346,-0.042156074,-0.012175705,-0.045950193
TCGA-E9-A229-01,-0.031238286,-0.03976901,-0.05025316,-0.100345545,-0.111173786,0.010279111,0.029695427
TCGA-E9-A22A-01,0.06559658,0.07367418,-0.026800347,-0.14679876,0.11918327,-0.004287862,-0.026117394
TCGA-E9-A22B-01,-0.02574642,0.04373626,0.033131607,0.071480595,-0.098916076,-0.01716604,0.05393585
TCGA-E9-A22D-01,0.0065580835,-0.09332469,-0.035129786,0.0788453,0.011457169,0.005366734,0.046254795
TCGA-E9-A22E-01,-0.024995733,-0.05895313,-0.011872063,0.06299487,-0.0034648234,-0.049044576,-0.08091553
TCGA-E9-A22G-01,0.053106982,-0.0063629854,-0.007898298,-0.16063629,0.012494226,-0.010897201,0.08983546
TCGA-E9-A22H-01,0.019286988,0.0073986785,0.05026547,0.041026883,0.028544452,0.04860693,-0.06412273
TCGA-E9-A243-01,0.013610262,0.092004314,-0.018490195,-0.040764377,0.05804078,-0.075063705,0.0015298786
TCGA-E9-A244-01,-0.04617655,0.01984991,-0.016669396,-0.0042633433,-0.060568936,-0.034452792,-0.003620422
TCGA-E9-A245-01,-0.08207391,0.08024135,-0.032022443,-0.010400401,0.003460195,0.037769075,0.07167193
TCGA-E9-A247-01,0.027686344,0.012992293,-9.288791e-05,0.0045676106,0.062321343,-0.015473467,-0.0024259926
TCGA-E9-A248-01,-0.05472492,0.023554627,-0.037084557,-0.030288938,0.07541022,-0.046002813,0.12326467
TCGA-E9-A249-01,-0.05390075,0.059996393,0.03024208,-0.032280173,0.02446784,0.074291006,-0.015873116
TCGA-E9-A24A-01,0.10458446,-0.17518905,0.035698533,-0.06057799,0.044589162,0.004193659,-0.0013241193
TCGA-E9-A295-01,0.017874388,-0.04936995,0.009478683,0.039770387,0.003581684,-0.01390624,0.015244225
TCGA-E9-A2JS-01,-0.003604224,0.055111438,-0.013683172,-0.0025941073,0.014641051,-0.025027458,0.041814245
TCGA-E9-A2JT-01,0.045244735,0.038407017,0.037707124,-0.037354574,0.03298784,0.02215005,0.027341617
TCGA-E9-A3HO-01,0.028203022,-0.06542183,-0.058730982,-0.047233593,0.03666189,0.068622634,0.05591692
TCGA-E9-A3Q9-01,-0.054281536,-0.057638235,0.033094548,0.11082531,0.07989063,0.0072247796,0.05958883
TCGA-E9-A3QA-01,-0.016860915,0.05496236,-0.02456321,-0.07203986,0.002178532,0.051233128,-0.041218307
TCGA-E9-A3X8-01,-0.005194374,-0.07090541,-0.041026447,0.018042536,-0.013996268,-0.034431975,0.031357497
TCGA-E9-A54X-01,0.023263095,0.16606928,0.0844155,-0.1055569,-0.0052278847,-0.0021757064,-0.029085742
TCGA-E9-A54Y-01,-0.062731914,-0.0058218464,-0.06652666,-0.08050177,0.1613303,-0.0013036825,-0.023562826
TCGA-E9-A5FK-01,0.005063913,-0.07367186,-0.050689105,0.019034961,0.112004526,-0.010971248,0.0027562354
TCGA-E9-A5FL-01,-0.0830543,-0.05581619,-0.045935392,0.07128181,0.008870095,0.029802805,0.039425395
TCGA-E9-A5UO-01,0.05482407,0.03848023,0.018261248,-0.013768465,-0.0066055446,0.021338051,-0.04388253
TCGA-E9-A5UP-01,-0.08779673,0.004131509,0.044908505,0.01986548,-0.014002828,0.061827354,-0.07584134
TCGA-E9-A6HE-01,0.0012738741,-0.018990384,-0.028493214,-0.029741948,0.027144156,-0.0020200883,0.044182185
TCGA-EW-A1IW-01,-0.04180128,-0.11422233,-0.016728627,0.05921508,-0.08054095,-0.06621039,0.03340216
TCGA-EW-A1IX-01,-0.049042918,-0.055938937,-0.03299301,0.052039508,-0.07933156,0.001975451,-0.015435632
TCGA-EW-A1IY-01,0.017592376,0.14224268,0.06449554,-0.038643718,0.021795759,-0.0047355015,0.058002714
TCGA-EW-A1IZ-01,0.029409738,0.09088923,-0.078882724,0.10911838,0.028126039,0.04009885,-0.014735522
TCGA-EW-A1J1-01,0.025046052,0.03548728,-0.057026915,-0.03518459,-0.010817179,0.023354653,-0.008079626
TCGA-EW-A1J2-01,0.1317885,-0.04983888,-0.018712401,0.018870227,-0.061557073,0.0010331443,-0.08378247
TCGA-EW-A1J3-01,-0.02734845,-0.013072604,0.0207983,0.07607885,0.008747286,0.04407246,0.013266659
TCGA-EW-A1J5-01,-0.046050757,-0.06283545,0.021619994,0.06953425,0.055092514,-0.0208343,-0.06358725
TCGA-EW-A1J6-01,-0.024168907,-0.026362324,0.050371647,0.015583559,0.00017957948,0.061366156,0.066213876
TCGA-EW-A1OV-01,0.13547502,0.030061772,-0.029991733,-0.07405574,0.040857174,-0.015804686,0.038509987
TCGA-EW-A1OW-01,0.0033607418,-0.02724931,-0.032784827,-0.023667572,-0.034772523,0.058863875,0.018168947
TCGA-EW-A1OX-01,-0.026160313,-0.016564798,-0.027042935,-0.054086372,-0.057921857,0.0070321616,-0.04889196
TCGA-EW-A1OY-01,-0.07567548,0.030679602,-0.05636158,0.025050651,0.027283046,-0.023478128,0.0036710124
TCGA-EW-A1OZ-01,-0.08518064,-0.048134364,-0.010535716,-0.040455334,-0.005745803,-0.01635463,-0.01059519
TCGA-EW-A1P0-01,0.031214572,0.032432307,0.04937927,0.016504826,0.01288262,0.038957614,0.028358433
TCGA-EW-A1P1-01,0.05926533,0.044189528,-0.025922233,0.058042284,0.02268072,0.086710855,0.068780564
TCGA-EW-A1P3-01,-0.11281342,0.020573251,-0.05258508,0.046590492,-0.019789042,0.00033443412,0.041330677
TCGA-EW-A1P4-01,-0.047081545,-0.0012400224,0.023832329,-0.031639386,-0.071463905,0.010840317,-0.14944667
TCGA-EW-A1P5-01,0.11351476,-0.015065659,0.018224683,0.033427693,-0.020343358,0.11756569,-0.05002792
TCGA-EW-A1P6-01,-0.052046627,-0.11417784,-0.030014342,0.032490794,-0.053266536,0.014426442,0.06957952
TCGA-EW-A1P7-01,0.115790494,-0.08621276,-0.022147797,0.013218298,-0.025820928,0.068783686,0.0041992622
TCGA-EW-A1P8-01,0.07382426,0.0015111666,-0.010971028,-0.019609608,-0.08741005,0.0021431851,0.0867647
TCGA-EW-A1PA-01,0.050128043,0.07268332,0.011838679,-0.08366329,0.049392942,0.06564675,-0.09411104
TCGA-EW-A1PB-01,0.10119975,0.12716201,-0.028237348,0.010166124,0.040960275,0.014017666,-0.01408131
TCGA-EW-A1PC-01,-0.100542516,0.014070892,0.07974736,0.0981134,-0.040554706,0.04330733,-0.11575823
TCGA-EW-A1PD-01,0.042431906,0.047303904,0.077314004,0.000517108,-0.05010081,0.045975186,0.02205746
TCGA-EW-A1PE-01,0.17862934,0.09556464,-0.03481113,0.048991546,-0.059022237,-0.04147286,0.05430349
TCGA-EW-A1PF-01,-0.061852146,0.022463785,0.03531319,-0.036407545,-0.08801974,0.04025055,0.0385978
TCGA-EW-A1PG-01,-0.022286443,-0.044467904,-0.048151273,-0.031164309,-0.00071523304,-0.02853596,0.043014154
TCGA-EW-A1PH-01,0.20248285,-0.026402714,2.3436201e-05,0.025311165,-0.015348513,0.046718262,-0.03674895
TCGA-EW-A2FR-01,0.09057096,-0.031332884,-0.13478607,-0.026501512,0.014542085,-0.0016676574,-0.052432388
TCGA-EW-A2FS-01,0.03379613,0.024042768,-0.061375838,0.078063205,0.0018490286,-0.006256132,-0.0677757
TCGA-EW-A2FV-01,-0.17141695,-0.02930516,-0.057893537,0.12602283,-0.049612008,-0.05997336,0.048103474
TCGA-EW-A2FW-01,0.03236585,0.06708107,-0.034083445,-0.072342135,0.049568336,0.08247023,-0.1732638
TCGA-EW-A3E8-01,0.019266441,-0.03346941,-0.05232511,0.074268535,0.055368386,-0.04028126,-0.14005095
TCGA-EW-A3U0-01,-0.08583245,-0.03216697,-0.019266592,0.0936357,-0.05524078,-0.035703365,-0.081916824
TCGA-EW-A423-01,-0.10105306,-0.030766381,0.02932045,0.03759348,0.058062,-0.016002694,0.019763611
TCGA-EW-A424-01,0.056354254,-0.017677628,0.0644651,0.021357631,-0.005065085,-0.010035966,0.07823464
TCGA-EW-A6S9-01,0.09991868,0.025244808,-0.0007665559,0.051627435,-0.024364239,-0.01036771,0.02138784
TCGA-EW-A6SA-01,-0.04672088,-0.029974284,-0.07848327,-0.06397517,-0.04757018,-0.06104946,0.0864854
TCGA-EW-A6SB-01,-0.08246964,0.12922493,0.044579796,-0.032680202,0.06521162,-0.035669968,0.07923669
TCGA-EW-A6SC-01,0.028340906,0.046640527,0.061200555,0.06414426,0.0037794716,0.019533126,-0.020752246
TCGA-EW-A6SD-01,0.095918775,0.041152645,-0.0011114773,0.06463724,-0.023901595,0.0340014,0.12880516
TCGA-GI-A2C8-01,0.047885235,0.11379309,-0.039120812,-0.033284165,-0.03331523,-0.024663968,-0.06907427
TCGA-GI-A2C8-11,-0.09291574,0.003484864,0.03391207,-0.019268675,0.054631695,0.049136885,-0.08027768
TCGA-GI-A2C9-01,-0.112612605,0.030741686,0.06544856,-0.025831157,-0.02323155,0.07479158,0.06315436
TCGA-GI-A2C9-11,-0.018797217,-0.073085554,0.031459656,-0.04898574,-0.01128676,-0.0076154373,0.03691069
TCGA-GM-A2D9-01,-0.13312742,-0.018598387,-0.02655059,0.045761272,0.012169509,0.065631464,-0.03584936
