sample,DGCCA_1,DGCCA_2,DGCCA_3,DGCCA_4,DGCCA_5,DGCCA_6,DGCCA_7,DGCCA_8,DGCCA_9,DGCCA_10,DGCCA_11,DGCCA_12,DGCCA_13,DGCCA_14,DGCCA_15,DGCCA_16,DGCCA_17,DGCCA_18,DGCCA_19,DGCCA_20,DGCCA_21,DGCCA_22,DGCCA_23,DGCCA_24,DGCCA_25,DGCCA_26,DGCCA_27,DGCCA_28,DGCCA_29,DGCCA_30,DGCCA_31,DGCCA_32,DGCCA_33,DGCCA_34,DGCCA_35,DGCCA_36,DGCCA_37,DGCCA_38,DGCCA_39,DGCCA_40,DGCCA_41,DGCCA_42,DGCCA_43,DGCCA_44,DGCCA_45,DGCCA_46,DGCCA_47,DGCCA_48,DGCCA_49,DGCCA_50,DGCCA_51,DGCCA_52,DGCCA_53,DGCCA_54,DGCCA_55,DGCCA_56,DGCCA_57,DGCCA_58,DGCCA_59,DGCCA_60,DGCCA_61,DGCCA_62,DGCCA_63,DGCCA_64,DGCCA_65,DGCCA_66,DGCCA_67,DGCCA_68,DGCCA_69,DGCCA_70,DGCCA_71,DGCCA_72,DGCCA_73,DGCCA_74,DGCCA_75,DGCCA_76,DGCCA_77,DGCCA_78,DGCCA_79,DGCCA_80,DGCCA_81,DGCCA_82,DGCCA_83,DGCCA_84,DGCCA_85,DGCCA_86,DGCCA_87,DGCCA_88,DGCCA_89,DGCCA_90,DGCCA_91,DGCCA_92,DGCCA_93,DGCCA_94,DGCCA_95,DGCCA_96,DGCCA_97,DGCCA_98,DGCCA_99,DGCCA_100
TCGA-A1-A0SE-01,0.04874783,-0.059322353,-0.025847204,-0.05980254,-0.021029627,0.018910408,-0.032514304,0.003362082,-0.0099308975,-0.03702322,-0.010134403,0.019522713,-0.031922586,-0.030047089,0.0019515278,0.047279295,0.003457686,0.06266942,-0.02864271,-0.031400412,0.004016353,0.06888507,0.027491415,0.014116105,0.087359026,-0.045397166,-0.023988362,-0.030418593,0.047611054,-0.012598805,0.024794312,-0.022799954,0.059280876,-0.021834929,-0.023666862,-0.038362116,0.05788522,0.008727747,-0.021103982,0.02604156,-0.06750458,-0.04265158,0.031511452,-0.067205995,0.004531124,-0.017779259,-0.05239058,0.041357048,-0.009509746,0.021004189,-0.020610593,-0.015727429,0.019093508,0.003653524,0.010182843,-0.019199258,-0.004124159,-0.015955647,0.021690149,-0.025673565,0.00068429206,-0.020134998,0.040998977,0.0049366523,0.014349963,0.045014076,0.026130755,-0.0135457525,0.006530448,0.016185973,-0.025142793,0.0073530637,-0.019987054,-0.03298297,-0.04398409,0.023422204,-0.004738781,0.010700466,0.011156507,-0.025533896,0.0007426776,0.020780833,0.013893498,0.030954644,-0.0028221142,0.012928964,-0.008004166,-0.004050915,0.07410834,-0.005974259,0.015249361,0.011934731,0.036295105,-0.006947194,0.020749388,-0.006293374,-0.057154194,-0.03296224,0.0058913315,-0.009028409
TCGA-A1-A0SF-01,0.05093486,-0.05277531,-0.047176328,-0.054443814,-0.038710702,-0.0513907,-0.024009496,0.036684282,-0.048180636,-0.04288814,0.019093892,0.060326464,-0.04306289,-0.032017622,-0.018864768,0.057648767,-0.03762565,-0.0014739251,-0.025353916,-0.0076747695,0.008712849,0.052677788,-0.017184008,0.067364916,0.05710624,-0.033288278,-0.020349553,0.0060664895,0.090401486,-0.0011993598,0.04348012,-0.014062097,0.030970773,-0.019739771,0.0149390735,0.018177714,0.04280465,0.0053490046,-0.08512317,0.04631497,0.038284134,-0.040820837,0.030423373,0.008678466,0.007119407,0.027523167,-0.025439296,-0.019158471,-0.072179034,0.012415376,0.05338176,0.023321385,0.00077678263,0.0035896273,0.0101992395,0.036833726,0.0034303726,0.020199765,0.02063301,0.01792191,-0.004354882,0.019707164,0.055977765,0.044423837,0.029166969,-0.011838734,0.015027308,0.015686452,0.004739929,-0.011796765,0.025099676,0.006709827,0.036720663,0.024782425,-0.04295344,-0.0047872565,0.085807115,-0.05821592,0.01769889,0.0051145125,-0.023611119,0.0017137565,0.019265074,0.011733277,0.04150632,0.0024586895,0.042712502,-0.021723913,0.08423331,-0.01373894,0.017635345,-0.003725273,0.012324581,0.03594061,0.0022797976,0.015430216,-0.028267717,0.0022115305,-0.016384002,-0.019688068
TCGA-A1-A0SG-01,0.008983429,0.004650904,-0.004781477,-0.003829409,0.017213983,-0.04156129,-0.006685619,0.01194537,-0.062551074,0.016459929,0.039969422,0.0264189,0.011474498,0.020785542,-0.017918672,-0.0005228785,-0.0024653,-0.04627539,0.036026806,0.0196127,-0.00086634606,0.0074858703,-0.06525931,0.017679453,-0.011002613,-0.0290954,0.0328225,0.016710024,-0.013388136,0.02376676,0.014790801,0.022772657,-0.011416943,0.026406419,0.004781358,0.06896369,-0.0020907177,0.014084518,-0.033059463,-0.017323293,0.0053157676,-0.012997611,0.012098702,0.030578043,-0.0048916545,0.030918509,0.02974047,-0.007304956,-0.0038576997,0.012649661,0.036148805,-0.013044098,0.042380627,0.012563135,0.024618346,0.008369965,0.029637994,-0.010281638,0.040106766,0.0047048787,0.022864224,0.0315724,-0.0037777536,0.0096060475,0.072761625,-0.027889997,0.008397725,0.012698576,0.024706371,-0.003646274,0.0094469,0.013915489,0.011981396,-0.017556466,0.027850924,-0.011937745,0.01885671,0.008434214,-0.001794321,0.007859771,-0.01605891,-0.017232694,-0.021739636,0.015638094,-0.021080118,0.0068183485,0.061053853,0.015091906,-0.0063430155,0.015736017,-0.01554597,0.015655372,-0.018361876,0.006200964,0.017275557,-0.0033465968,-0.0055871513,0.028459383,0.002540134,-0.009329638
TCGA-A1-A0SH-01,-0.090799384,0.008280238,0.01725713,0.046462074,0.05051021,-0.03572078,0.08543878,-0.030861903,-0.04595516,0.05428636,-0.009031896,-0.050049864,0.07484574,0.022169333,-0.0075553562,-0.15352088,-0.007313418,0.02740582,0.007002058,0.024491731,0.005579878,-0.035116285,-0.0375052,-0.0270907,-0.06258644,-0.04571963,0.010519022,-0.019223258,-0.03752311,0.0055477563,-0.0057679927,0.024569588,-0.04304155,-0.009400662,0.040440526,0.05025527,-0.0473804,-0.010098272,-0.021175362,-0.03612852,0.045058094,0.015118025,-0.038718585,0.024411285,-0.012433533,0.03912418,0.044522747,-0.0044864733,0.011220557,-0.013735976,-0.033155806,-0.0044678794,0.06284236,-0.034183107,0.009426938,-0.036849465,-0.008205176,0.03848651,0.078330345,0.045039825,0.02011851,0.055557907,0.006071422,0.00038086157,0.034963585,-0.025265042,-0.029515106,-0.053393207,0.02725758,0.0452138,-0.0021310737,-0.0076619396,0.033739243,0.00027206744,0.110554904,0.00091777183,0.0424693,-0.025202725,0.026032643,-0.03960541,-0.018526874,-0.014880436,-0.022423163,-0.02360354,-0.03508484,-0.02230978,0.014726767,0.045434974,-0.006547249,0.02472135,-0.03972976,0.013960063,-0.019750262,0.022789821,-0.04503367,-0.03299499,0.0046190605,0.013867245,0.020797385,0.019851794
TCGA-A1-A0SI-01,-0.04756566,0.052779064,0.08473734,0.099802524,0.059498668,0.0055163456,0.06712041,-0.05326891,-0.0012088626,0.07263635,-0.028995851,-0.08628056,0.07242671,0.07881187,0.013428571,-0.21029174,-0.027218385,-0.038776025,0.018055689,0.020708479,-0.010698805,0.00029589143,-0.048905578,-0.0025704326,-0.051049113,0.003095623,0.042838138,0.0191245,-0.07214162,0.0014727918,0.029274642,-0.0014265552,-0.08024085,0.005552493,-0.003146178,0.053843714,-0.034068715,-0.00024814904,0.0009061126,-0.015771331,0.036432024,0.045574583,-0.078511894,0.07634144,0.0022091595,0.0029751374,0.1262771,-0.021929905,0.072250836,-0.04243022,0.016391885,-0.010202521,-0.022541203,-0.032685783,-0.003666224,0.08595341,-0.043594744,0.037497737,0.008835428,0.050930668,-0.021788912,0.023077384,-0.010217175,-0.07068157,-0.006828811,0.060086012,-0.05179374,-0.017194143,-0.034773413,-0.01094738,-0.022869237,0.0019069258,0.0823693,-0.03720003,0.07399029,-0.041726798,-0.04113736,0.075924315,0.009777369,-0.055861734,-0.01209478,-0.050995003,-0.043761294,-0.04471092,0.0029917713,0.003299078,0.02838148,0.041868187,-0.026538882,-0.017022947,-0.033233132,0.023572683,-0.03534582,0.027681086,-0.06404281,-0.03553727,0.052846603,0.04270229,-0.06497711,-0.005139016
TCGA-A1-A0SJ-01,0.030418389,-0.017277077,-0.042701412,0.005009992,-0.012530084,0.048684508,-0.029977163,0.07741271,0.03500472,-0.052342527,0.037506998,0.13420363,-0.02875887,-0.03742995,-0.029374968,0.13596007,-0.01461044,-0.04462952,-0.023567915,0.024239209,-0.087383464,0.0018864048,0.0008389666,0.09999234,-0.0039439853,0.01790608,0.016912159,0.007202126,0.018226352,0.014003619,0.053052265,-0.017117659,-0.034194976,0.0077446555,0.029649228,-0.0017942539,0.00839571,0.0070121926,0.0020458377,-0.039397992,-0.05260534,-0.0105522545,0.076850146,-0.010938962,-0.0099437265,-0.0057531847,-0.069359876,-0.01118947,-0.012153797,0.038685672,0.016094262,0.04132259,0.022253174,0.011655955,0.043818697,0.00094294414,-0.0077562407,-0.033930592,-0.039258882,-0.01703509,-0.06475981,-0.066109575,0.019410327,-0.056232706,-0.018849805,-0.018706791,0.022894885,0.048933532,0.0010769926,-0.026879273,0.048943426,-0.024506673,-0.028714847,0.015744146,-0.014503389,-0.060530774,-0.03091075,0.060774982,0.008133857,0.04748255,0.008987576,0.015583942,0.058051772,0.05333877,-0.008360676,0.020750213,0.011227999,-0.027490443,0.0016023484,-0.013246462,0.038004648,0.040149562,0.04643559,0.02537731,0.04354403,0.054174647,0.005678861,0.030862281,0.002872589,-0.04492613
TCGA-A1-A0SK-01,0.077052474,0.001280007,-0.019072643,-0.0005452703,0.020371992,-0.012306645,0.015686253,0.02657477,0.07340509,0.010266186,-0.027501833,-0.030283313,-0.0063430206,-0.018646782,0.010733923,-0.0045973817,0.03623593,-0.058630522,-0.009524847,0.014052109,0.00027087796,-0.08730112,0.033316243,0.019027207,-0.04861708,0.03591482,-0.0019314326,0.007944746,-0.06276557,-0.0038276967,-0.044350952,-0.0028065993,-0.0065248515,-0.013240091,0.005909295,0.0019191328,0.032429207,0.012449891,0.063647665,0.00039773434,-0.020335913,0.040842906,0.019122383,-0.008929822,-0.0031812536,0.012123454,-0.032041036,0.01546208,-0.002854643,-0.017141525,-0.011073458,-0.026951712,-0.062194463,-0.0036964363,-0.008098507,-0.052060127,0.003531503,-0.054957185,-0.058556665,0.00073293224,-0.010579708,-0.022928674,-0.06627119,-0.04223896,-0.049971104,-0.045156,0.018851742,0.004938489,-0.056997225,0.015545096,0.008418929,-0.04247301,0.07340178,-0.015729873,-0.06920409,-0.02601334,-0.04269863,-0.06449785,0.051185712,0.050595332,0.0058943997,0.0012076851,-0.010230051,0.0063482267,0.02098601,0.029784173,-0.035865445,-0.008336991,-0.0392947,-0.030800838,-0.026657209,-0.020205034,-0.0028264509,0.015081282,0.032132346,0.0074936794,-0.054962642,0.012341307,0.01815653,-0.09938635
TCGA-A1-A0SM-01,0.030802006,-0.053067975,-0.013992228,0.020921089,0.00011005625,0.032838516,-0.034729302,0.024502892,0.023429047,-0.011823247,0.023192082,0.032849442,-0.017686043,-0.01989086,-0.040971905,0.079592,0.0048776646,0.02219426,0.005436602,0.010462778,0.0121957045,0.0481783,0.008258856,0.038057692,0.023349486,-0.006272805,0.024921218,-0.017883824,0.0356792,0.010936553,0.027175292,0.02442927,0.005245533,0.008599985,0.022642141,0.035268623,-0.00022975216,0.013994989,-0.038704667,0.025989268,-0.020874549,-0.011675765,0.014157565,0.014584745,-0.0023832684,0.021337427,-0.026989987,0.009565753,0.008677849,0.022903215,0.026407123,0.016042246,0.016784765,0.029817754,0.036046468,-0.02374516,-0.0042526145,-0.013468688,0.04211796,-0.046253864,0.03748042,0.02080506,0.0213761,0.030726425,-0.020290013,0.029914817,0.014660501,0.017632876,-0.0077726115,0.013141061,-0.0034676304,-0.012322958,0.0065387073,0.04999561,-0.058053523,-0.009666778,-0.041915916,-0.003835922,-0.020414246,0.0088006845,-0.020915162,0.015384964,0.019628165,0.027252663,-0.03428834,0.0219431,-0.01277312,-0.045661874,0.018115753,-0.026441071,0.008894557,-0.049247302,0.0051240097,-0.018517613,-0.019382475,0.01121366,-0.045631044,0.012602777,0.014859041,0.028455378
TCGA-A1-A0SN-01,0.0067609847,0.0017661448,0.016014146,0.020970136,-0.010220557,0.00055610295,0.015820539,0.034707915,-0.0045242617,0.024170198,-0.004769289,-0.06012428,0.02291155,-0.010591248,0.043206744,-0.030387454,-0.05672425,-0.071404606,0.021142814,-0.0060140216,0.0010169465,0.039299063,0.005557386,0.022582907,0.007637387,0.010028098,-0.002131903,-0.0035460372,0.016149225,0.017298087,0.014134668,0.024028648,-0.018010963,-0.0002900567,0.026901975,0.12999687,-0.01367907,0.010591886,0.008937221,0.078211874,0.004506927,0.0113724675,-0.035712563,-0.009282989,-0.0005647801,-0.009493523,0.015090894,0.0032249307,0.058298364,-0.04379443,0.03661202,-0.019638974,-0.011269361,0.008177036,-0.042551618,0.00820652,-0.0068487125,0.031801626,-0.017991686,-0.015573894,-0.08153056,0.021023082,-0.041766834,-0.018979065,-0.0050267824,0.02439126,-0.007752743,0.005573475,0.0070450986,-0.025893224,-0.024559388,-0.03512718,-0.00638304,0.009444479,0.01612578,-0.027231563,-0.015866369,0.107590005,0.008526601,0.0004659854,-0.011190405,-0.012581311,0.0010768317,-0.018852796,0.06057542,0.043042265,0.037115574,-0.010852978,0.021243464,-0.014551083,0.0126623,-0.055418886,-0.010377959,0.031714328,0.017592974,0.0065383594,-0.052526552,0.01652153,-0.0555692,-0.042309467
TCGA-A1-A0SO-01,-0.016638394,0.008681523,-0.0075403163,-0.040740766,-0.02920319,0.007870382,-0.044764612,-0.048234127,0.030299097,-0.03515775,0.014860619,-0.010549296,-0.025221456,-0.029597504,0.0009992756,0.04415615,-0.030975774,-0.017492328,-0.015309585,-0.006995615,0.03749161,-0.07004212,-0.00029877108,0.015417617,-0.028760541,-0.0078792805,-0.0020334988,0.012261475,-0.024483498,-0.0077938316,-0.036949784,-0.011701403,-0.014460304,-0.018359622,-0.02329806,0.042027675,-0.01741504,-0.00827189,0.025514744,0.0018240532,0.027272863,-0.020498134,0.034697812,-0.014670357,0.0018161414,0.011830224,-0.016340572,-0.023714112,-0.008579576,-0.04237612,-0.06990269,-0.0108279,0.009379571,-0.026448566,-0.02841106,0.004698975,0.027895913,-0.035619218,-0.065902725,-0.07161568,-0.022201037,-0.0027670702,0.03575724,0.005818046,-0.012117101,-0.071136065,-0.0014986387,0.0004712846,0.020601816,0.009030011,-0.006676251,-0.007685375,-0.0633329,-0.019307785,-0.031001782,0.038009174,0.024696767,0.04610969,-0.038407944,0.00036135968,0.0055738464,0.028957374,0.0065159686,0.010318239,-0.0067933947,-0.015428502,0.009944484,0.0022601974,-0.045850057,-0.019883668,0.024959957,-0.0003475924,0.028314907,0.03875864,-0.025691915,0.011512013,-0.0028684656,-0.04042023,-0.036378853,0.05817021
TCGA-A1-A0SP-01,0.050188653,0.0017586867,-0.00920242,0.025027003,0.024412585,-0.001864396,0.021063907,0.03951571,0.024105472,0.014052278,-0.019989798,-0.051866606,0.001583907,0.00038592535,0.00207505,-0.0389441,-0.000113312155,0.0026858891,-0.031952523,-0.013182126,0.03083558,0.059790757,0.014763531,0.012995347,0.049058855,0.005254928,0.0035093194,0.013646798,0.013408418,0.014953395,0.04856361,-0.004351066,0.040460315,-0.010668978,-0.010894735,-0.020052625,0.0017904118,-0.012496835,-0.033360057,-0.027022596,-0.039998174,-0.010750901,0.012630297,-0.0022884135,0.019790143,-0.0043802727,0.026516229,-0.016016465,-0.033929795,-0.027490657,0.041374244,-0.021067223,0.0059922542,0.002273959,-0.0012414898,0.015951173,0.007203726,0.028760007,0.02574608,-0.00646556,0.016736949,0.051056996,-0.015480578,0.026671158,0.002070656,-0.026194058,0.020194797,0.009929742,0.00073629455,0.024887476,0.021020241,0.017140541,0.06333479,-0.013267083,-0.044522375,0.02854927,-0.002928961,-0.035141718,-0.0036387034,0.016569303,-0.0048744567,0.004724807,0.00041834824,-0.0016236852,0.010386997,-0.0053904504,0.0011737123,0.010725482,0.07273802,0.023264447,0.015426939,0.009962934,-0.004729413,0.016052002,0.036831547,0.02825071,-0.004788941,-0.019205207,0.015275775,-0.009203415
TCGA-A1-A0SQ-01,0.016993381,-0.032351434,-0.015817652,-0.02606776,-0.028190728,-0.005066213,-0.037329808,0.010455245,-0.05193811,-0.037150573,0.08562897,0.08647996,-0.008644203,0.0053338087,-0.04068284,0.097632445,0.018828455,-0.086785346,0.030761926,0.01505303,-0.045872692,-0.027768146,0.0039745886,0.039857928,-0.0669536,0.022397943,0.01655974,0.030667026,-0.021950446,0.024136972,-0.024273477,0.017449755,-0.02860117,0.01650089,-0.0039296392,0.038355075,0.018533558,-0.00018211175,0.01165306,-0.01752577,0.013272332,-0.026858697,0.044253636,-0.077868834,0.0020176845,0.025679186,0.02036081,0.015387817,-0.061615437,0.042468604,0.047302194,0.029128853,0.054916464,0.04935854,0.027891532,-0.014556462,0.04169681,0.02941371,-0.01091793,0.0026172972,-0.024740359,0.009524098,-0.0026108446,-0.072487265,-0.04392363,-0.042878497,0.054597843,0.023125911,0.021073464,-0.0053416886,0.032981366,0.021071142,-0.070782416,0.016952798,0.0021351832,-0.021233447,-0.007378108,0.03912458,0.03183026,0.043281894,0.024256762,0.06411175,0.042199794,0.026704786,-0.06306577,0.009527575,0.01115046,0.028859098,-0.045860574,-0.028264463,-0.0013269823,-0.028456643,-0.0054982286,-0.022430483,0.061430216,0.05483761,0.050958335,0.084321275,0.02388077,0.032343835
TCGA-A2-A04N-01,0.020934261,-0.008199917,-0.02745137,-0.012256498,-0.038197823,0.021791697,-0.01447489,-0.022993404,-0.010303488,-0.002428221,-0.013284176,0.019132702,-0.024386311,-0.021392595,-0.019647535,0.043132316,-0.018701907,-0.011968648,-0.0017672237,0.0032561428,0.019298967,-0.0026309611,0.01841323,0.022719596,-0.0044199014,-0.00062841456,-0.017223025,0.029506726,-0.0031104498,0.020555338,0.0006773139,-0.030102137,0.011893909,0.0068497146,0.027680531,0.0005498774,-0.034507863,-0.016378835,0.021266133,0.024677651,-0.017523672,0.02338051,0.017904785,-0.011210911,0.017476311,-0.026171245,-0.03139111,0.038825233,0.0029170087,0.0005892478,-0.011947349,-0.014773444,-0.023563435,0.028703365,0.039544184,-0.010726159,0.013491248,-0.053844824,-0.008302895,-0.0279482,-0.0076631457,-0.050562013,-0.017660234,-0.02893557,-0.040895313,-0.023864396,0.0014733318,0.028709901,-0.03435295,-0.021577027,0.03355767,0.004034659,0.00081413565,0.04256978,0.0035744924,-0.0043330323,-0.038053446,-0.02119952,0.004056585,0.030616645,-0.021234248,0.0068104174,-0.004165168,0.035102423,-0.011515988,0.023368077,0.014431078,-0.0097091645,-0.057325818,0.017275825,0.021461774,-0.0261603,-0.0010495204,-0.0054362197,-0.005789101,-0.022033168,0.016396396,0.040310837,0.04543851,-0.024419704
TCGA-A2-A04P-01,-0.017977241,0.0045229965,0.030197944,0.034807224,0.041265097,0.04293496,0.0036407073,-0.023648724,0.06843826,0.005876352,-0.05307857,-0.044644486,0.0070851073,0.02592226,-0.06018652,-0.049838234,0.011521653,0.004198066,0.004105041,0.01961749,0.007210498,-0.047723178,0.008014612,-0.01485024,0.010542258,-0.0537159,0.012699352,0.021326717,-0.054268416,0.018232608,0.0024224124,0.004490748,-0.021463614,-0.008032708,0.027150728,-0.0021784548,-0.04271791,-0.022225123,0.009282431,-0.018692307,-0.026759196,0.030898973,-0.032219432,0.08360248,-0.0245714,-0.03941118,0.0047589773,-0.024381945,-0.014141783,-0.005319344,-0.03907663,-0.031047514,-0.051543206,-0.03672515,-0.030639362,0.009705256,-0.03963234,-0.011908717,-0.014351838,0.010578467,0.024060791,0.032495603,0.010437088,-0.027244817,-0.03156538,0.027761325,-0.004488348,-0.031323623,-0.032668263,-0.014101331,-0.017333709,0.0003139805,-0.00782018,-0.02194779,0.00869549,0.015634181,-0.033858992,-0.03988133,0.017435046,-0.03431615,0.013286734,-0.010379102,-0.02493174,0.0013460473,-0.013338063,-0.009238495,-0.011188781,0.0120875295,-0.024135081,-0.006700911,-0.04298329,0.0075570494,-0.013921699,-0.014142547,-0.019497031,-0.018915758,-0.015141148,0.008897436,0.021112794,0.0022163833
TCGA-A2-A04Q-01,0.051001232,0.03772431,0.053820767,0.04856396,0.012484985,0.00051493733,0.04144879,-0.034449693,-0.051406845,0.047846068,0.008986054,-0.029815227,0.016120538,0.009505517,0.021053504,-0.12696908,0.011138721,-0.042045765,-0.0031871311,-0.0076370137,0.061462365,0.039420888,-0.0052374573,-0.102146715,-0.044568703,0.029452905,-0.0025443505,-0.021833263,-0.016661368,-0.019371085,0.03860803,0.007996829,0.0173552,-0.035682183,-0.0064431718,0.013047988,-0.023225859,-0.038472205,0.04385001,0.03928336,-0.009179495,0.02232199,0.027231643,-0.039844565,0.0064728633,-0.027307218,0.008373633,-0.047563493,0.0115240365,-0.013771788,0.01917391,-0.027810533,-0.03211908,-0.026118688,-0.0032091574,-0.020173533,0.0065998333,0.019819766,0.0025772406,-0.0002448978,-0.016916683,0.018781258,-0.0016712742,0.029671898,-0.008965535,-0.013745975,-0.013636905,0.016486065,-0.0039979457,-0.016951533,-0.010774506,0.04699943,0.08009864,-0.009848406,0.006505129,0.08414247,0.0005447306,0.036940746,0.0143837575,0.005725516,0.020042092,0.0028252965,-0.0094777215,-0.008292211,-0.08759531,0.05497522,0.026446253,0.037008274,0.014383767,0.017862868,0.0029118764,-0.015740525,-0.03371675,-0.041021273,0.033144973,-0.02807765,0.012910801,0.055436686,0.034361973,-0.013178257
TCGA-A2-A04R-01,-0.016974565,-0.009899721,0.039062627,0.01138093,0.009098078,-0.019785682,0.027280359,-0.05180935,0.07151042,0.031156082,-0.030922629,-0.059658427,0.028336005,0.01659109,0.038749143,-0.10947596,0.033978418,-0.021006668,0.0016648457,-0.03863436,0.014617757,-0.016760927,0.030449457,-0.014296539,0.0071427897,0.045853984,-0.040039007,-0.00235811,-0.0033962815,-0.035966456,-0.0024268623,-0.010312962,-0.037417464,-0.01585383,-0.04178468,-0.015534028,0.029330563,-0.022788258,0.030536957,-0.011960487,-0.03517836,0.050389733,-0.0029471978,0.026428072,-0.022616547,-0.01900532,-0.026300032,-0.015189768,0.040462323,-0.024598118,0.028966766,0.0006195996,0.00070203934,-0.024313089,-0.02998988,-0.00049621053,-0.015841108,0.013964479,-0.024430173,-0.024446249,-0.027197955,-0.03938866,-0.008446564,0.003997973,-0.032809947,0.003191424,-0.0274277,-0.033822224,0.0011732001,0.012841688,-0.035640266,-0.039216068,-0.055485122,0.017622465,-0.044557188,0.014179426,-0.030364698,-0.0012560226,-0.009347182,-0.0044252803,0.007051984,-0.004978288,0.018936787,-0.006115101,0.03386936,-0.032196753,-0.035505235,-0.07230863,0.019212293,0.018546965,-0.013105986,0.0061501916,-0.007687738,-0.0043105357,0.01011696,-0.022237297,-0.036169987,-0.0009639254,-0.041885808,-0.06768229
TCGA-A2-A04T-01,-0.01883499,0.007469953,0.008313238,0.0037437864,0.004971794,0.09648368,-0.004841189,-0.036938436,0.05937132,-0.015620075,0.013761077,0.023289435,-0.0017664507,-0.013495021,-0.010614344,0.054827865,-0.029146727,-0.031310216,-0.021462847,0.005889379,-0.02473558,0.058566086,-0.017242644,-0.027708668,0.0025524106,0.028300263,0.0017234199,0.019263932,0.036303878,-0.018586969,0.05292449,0.014759685,0.017420951,-0.0001369873,0.022137132,-0.007434072,-0.06845915,-0.002771806,-0.012263848,-0.003912875,-0.008161194,0.05026619,0.005298329,-0.0044633355,-0.005533253,-0.02745812,-0.012950788,-0.017035104,0.028211508,0.00401273,-0.0011444199,0.017655022,-0.030704163,-0.0018830474,-0.021169037,-0.014061194,0.01918199,-0.012381145,-0.049900427,-0.055227008,0.040335312,0.042525508,-0.027508758,-0.00040588249,-0.034211773,0.032045655,-0.015424209,-0.026245762,0.031930875,-0.032857977,0.0047036186,-4.2292988e-05,0.00850404,0.025447354,-0.03051129,-0.031330094,-0.0020368397,-0.0020297915,-0.044642355,0.021526106,-0.064047314,-0.0009766379,-0.008515309,0.0058111963,-0.022791488,-0.0017418507,0.012532518,-0.0041216635,0.013972305,-0.024693929,0.008564564,-0.042899054,-0.0057369526,-0.005773686,-0.029048929,-0.00206477,0.02566342,0.010634616,0.05978458,0.03207335
TCGA-A2-A04U-01,0.014760343,-0.03303699,-0.042078875,-0.044865567,-0.023759205,-0.056233633,-0.009849553,0.005603726,-0.035066232,-0.044120077,0.020339124,0.01111609,-0.029703658,-0.018392265,-0.036291137,0.06334543,-0.01585309,-0.0070612635,0.04451946,-0.00772087,0.00041598268,0.05956365,-0.010632603,0.036879513,0.09843058,-0.04473181,0.030377895,-0.0038904808,-0.00875927,0.043588992,0.0059683076,0.018342368,-0.011089388,0.024371803,0.026597718,-0.044558175,0.044678736,0.023634061,-0.02895885,0.020517841,-0.007019407,-0.04380219,-0.08583673,0.051659167,0.017382678,0.0049279984,0.011502614,0.010839077,-0.041232944,0.0041067824,-0.0006103795,0.0077820625,-0.020197079,0.012897821,0.007925109,0.026276922,0.028159067,-0.023013957,0.009392164,0.10728436,0.02665105,-0.003975046,-0.00760646,0.010806766,0.054542262,-0.00083007757,0.014786335,0.011847402,-6.755348e-05,0.0032442166,-0.011167154,-0.00031252299,-0.013025501,-0.00023068115,0.005339361,0.0010581282,0.0060124914,-0.0006923452,0.026223915,0.010400958,0.034273706,0.005306043,-0.008854823,-0.01129833,0.048513543,-0.007456514,0.025157813,-0.021976743,0.04927165,0.009390157,-0.0039986,-0.0100694625,-0.0038703121,0.012877712,0.03743871,0.023636438,0.0049854047,0.0343512,-0.0015534174,-0.024832686
TCGA-A2-A04V-01,0.020009402,-0.016480105,0.0031968905,-0.014618147,-0.011000151,0.035404954,-0.020308776,0.020785704,0.07248864,-0.030278884,-0.0065571526,0.032346405,-0.02126729,-0.024310282,-0.058227662,0.11150397,-0.07561957,0.015717808,0.025492813,0.04967962,-0.041042462,-0.004196274,-0.014724456,0.037745576,0.08064363,0.0012588995,0.053949393,0.049073808,-0.04256359,0.048341002,-0.07044453,0.014346128,-0.056161076,0.047177017,0.043426115,-0.014858754,-0.036681686,0.044320635,-0.04747615,-0.010418821,-0.013175465,0.019813286,-0.032892525,0.08613499,0.014086781,-0.030420039,0.053265102,-0.0060756383,-0.06010385,-0.0046222163,-0.06662466,0.023278974,-0.05763958,-0.00281006,0.04217809,0.05437171,0.017175054,-0.03202827,0.0721754,0.0429084,-0.028105218,0.021531649,-0.06647321,0.021789784,0.030062547,-0.031256553,-0.024076814,-0.00467794,-0.012326509,-0.047219574,0.0038002767,-0.018705335,0.03236994,-0.013894696,-0.024791574,-0.016146583,-0.08334777,-0.089574374,-0.021803956,-0.03448867,0.0012662876,-0.016785562,-0.012342202,-0.01607793,0.047236994,0.063346274,0.018888338,0.013538783,0.019025547,0.029955935,-0.015827551,0.008106273,-0.016733997,0.079491064,-0.03582128,0.005114142,0.061439443,0.050007418,0.011054467,0.04338346
